order_id,customer_id,order_date,order_status,payment_method,discount_amount,shipping_amount,total_amount,region
O013907,C03551,2025-02-17,completed,Wallet,0,0.0,67.09,South
O013908,C02574,2025-09-20,completed,Card,5,4.99,140.28,North
O013909,C02732,2025-02-06,completed,Wallet,0,4.99,130.56,South
O013910,C02854,2025-02-11,completed,Wallet,20,8.99,137.26,Central
O013911,C01917,2026-06-20,completed,Card,0,8.99,53.16,South
O013912,C02709,2026-04-25,completed,Card,0,0.0,51.94,West
O013913,C01605,2025-10-20,completed,Wallet,20,0.0,111.66,North
O013914,C04131,2025-09-06,shipped,COD,0,12.99,132.97,South
O013915,C03992,2025-11-12,completed,Card,0,0.0,45.64,West
O013916,C01611,2025-12-31,completed,Bank Transfer,10,8.99,88.63,Central
O013917,C04197,2024-08-10,shipped,COD,0,0.0,95.74,South
O013918,C02620,2025-03-19,completed,Bank Transfer,0,0.0,205.94,South
O013919,C01659,2024-09-15,completed,Card,10,8.99,172.85,East
O013920,C01654,2025-07-21,shipped,Card,20,8.99,235.18,West
O013921,C03157,2025-01-31,completed,Card,0,12.99,104.02,West
O013922,C03894,2025-02-26,completed,Card,5,8.99,78.72,North
O013923,C03615,2026-03-06,completed,Wallet,20,4.99,226.07,West
O013924,C03159,2024-11-26,completed,COD,5,0.0,123.9,South
O013925,C01072,2026-04-25,completed,COD,20,12.99,153.12,South
O013926,C01658,2025-05-03,completed,Bank Transfer,0,8.99,20.32,West
O013927,C03151,2024-11-17,completed,Wallet,0,8.99,120.31,North
O013928,C01245,2024-10-13,completed,Card,5,8.99,102.55,North
O013929,C01696,2025-12-03,completed,Wallet,0,0.0,122.81,East
O013930,C01933,2026-04-20,completed,COD,0,0.0,110.41,East
O013931,C01365,2026-03-30,cancelled,Wallet,0,8.99,221.8,North
O013932,C04118,2024-11-02,completed,Wallet,20,4.99,90.25,North
O013933,C01579,2026-04-02,completed,Bank Transfer,5,0.0,171.68,West
O013934,C01933,2024-12-12,completed,Bank Transfer,35,4.99,40.61,North
O013935,C01630,2025-05-31,completed,Card,0,12.99,36.82,South
O013936,C04862,2024-07-05,completed,Bank Transfer,0,12.99,54.36,Central
O013937,C02475,2025-01-05,completed,COD,0,4.99,64.54,West
O013938,C00138,2025-02-19,completed,Card,0,12.99,170.55,South
O013939,C01772,2026-05-29,completed,Wallet,10,12.99,111.66,Central
O013940,C03925,2025-01-19,shipped,Card,10,0.0,27.05,West
O013941,C03596,2025-01-18,completed,Wallet,10,12.99,119.29,West
O013942,C00920,2025-01-16,completed,Wallet,20,4.99,119.05,East
O013943,C04497,2025-01-01,completed,Bank Transfer,5,4.99,5.04,South
O013944,C02411,2025-07-29,completed,Wallet,20,8.99,235.08,West
O013945,C03863,2024-11-27,completed,Card,0,12.99,71.66,East
O013946,C01673,2025-01-28,shipped,Bank Transfer,5,8.99,169.92,South
O013947,C02753,2025-07-24,completed,Bank Transfer,5,0.0,146.61,West
O013948,C03259,2026-01-03,completed,Wallet,5,12.99,43.91,South
O013949,C03410,2024-09-17,completed,COD,5,8.99,208.1,North
O013950,C03349,2025-03-12,completed,Card,5,0.0,132.37,East
O013951,C04487,2025-08-21,completed,Bank Transfer,35,12.99,207.1,East
O013952,C03794,2026-04-30,completed,Bank Transfer,10,4.99,273.11,West
O013953,C02960,2026-05-19,completed,Wallet,5,4.99,52.85,East
O013954,C01694,2026-03-28,completed,Bank Transfer,0,0.0,126.0,East
O013955,C00267,2025-07-04,completed,Wallet,0,8.99,33.63,West
O013956,C01304,2024-09-10,completed,Wallet,5,8.99,205.89,Central
O013957,C01488,2026-06-04,cancelled,Bank Transfer,0,0.0,26.15,South
O013958,C04235,2025-09-27,shipped,Wallet,20,0.0,41.02,North
O013959,C01653,2026-04-22,completed,COD,5,12.99,70.38,East
O013960,C00082,2026-05-03,completed,Card,10,8.99,101.86,West
O013961,C04919,2026-01-29,completed,Wallet,0,4.99,174.84,North
O013962,C02271,2025-05-03,completed,Wallet,5,0.0,28.7,East
O013963,C03690,2025-09-17,completed,Card,0,8.99,124.71,North
O013964,C00362,2025-11-16,completed,COD,35,0.0,82.51,North
O013965,C02140,2026-04-04,completed,Bank Transfer,0,0.0,99.27,East
O013966,C04378,2024-12-12,completed,COD,5,12.99,280.74,West
O013967,C01760,2025-08-09,completed,Card,35,0.0,110.39,North
O013968,C02336,2025-09-08,completed,Wallet,0,8.99,145.57,East
O013969,C04808,2024-11-29,completed,Wallet,0,8.99,23.91,West
O013970,C00564,2025-04-19,completed,COD,0,4.99,58.66,West
O013971,C03827,2026-05-06,completed,Card,10,12.99,102.4,West
O013972,C02102,2024-07-12,cancelled,COD,5,4.99,34.74,South
O013973,C01025,2025-07-02,completed,Wallet,0,4.99,24.77,West
O013974,C01202,2025-09-18,completed,Card,35,12.99,59.9,South
O013975,C02372,2026-04-23,completed,Bank Transfer,35,0.0,102.25,East
O013976,C02742,2025-01-23,completed,Wallet,0,0.0,168.09,West
O013977,C01129,2025-04-13,completed,Wallet,5,4.99,168.66,East
O013978,C00659,2024-08-28,completed,Bank Transfer,10,0.0,93.34,North
O013979,C04949,2025-03-02,completed,Card,0,0.0,111.43,West
O013980,C03704,2026-06-28,cancelled,Wallet,0,8.99,30.9,West
O013981,C02860,2026-01-10,completed,Card,0,8.99,312.78,South
O013982,C03949,2025-05-09,shipped,Bank Transfer,5,12.99,247.86,North
O013983,C00407,2025-10-06,completed,Wallet,10,12.99,130.52,South
O013984,C04392,2026-06-04,completed,COD,10,0.0,83.43,North
O013985,C01556,2025-05-17,completed,Card,0,0.0,201.53,South
O013986,C01085,2025-01-31,completed,Bank Transfer,0,0.0,316.52,North
O013987,C02656,2026-04-02,completed,COD,10,12.99,142.59,West
O013988,C04591,2026-03-13,cancelled,Bank Transfer,0,8.99,170.03,East
O013989,C02564,2025-07-12,completed,Wallet,20,12.99,69.44,North
O013990,C01227,2024-07-09,completed,Bank Transfer,5,8.99,36.69,East
O013991,C01101,2024-07-10,completed,Wallet,0,4.99,95.57,West
O013992,C01904,2024-09-24,completed,Wallet,0,12.99,154.4,Central
O013993,C03426,2025-11-18,completed,Wallet,10,0.0,36.71,Central
O013994,C03328,2024-11-05,completed,Card,10,12.99,366.02,West
O013995,C01166,2024-08-16,completed,Bank Transfer,5,12.99,146.98,North
O013996,C02859,2025-11-10,cancelled,Bank Transfer,0,4.99,206.49,East
O013997,C04914,2025-06-16,completed,Wallet,20,0.0,19.35,West
O013998,C04259,2025-07-22,completed,Wallet,0,8.99,73.22,East
O013999,C04122,2024-11-18,completed,Card,0,12.99,136.49,North
O014000,C02700,2024-12-04,completed,COD,5,0.0,52.39,East
O014001,C02236,2024-12-24,completed,Card,0,12.99,462.57,North
O014002,C04250,2025-10-13,completed,COD,10,0.0,237.46,East
O014003,C01832,2026-06-15,completed,Wallet,5,0.0,116.0,South
O014004,C02328,2026-04-29,completed,COD,0,12.99,184.26,South
O014005,C00883,2024-09-21,completed,Wallet,5,12.99,83.7,North
O014006,C02583,2025-11-08,completed,COD,0,8.99,258.87,East
O014007,C00421,2026-01-04,completed,Wallet,0,12.99,96.16,South
O014008,C02215,2024-07-30,completed,Bank Transfer,10,4.99,287.99,North
O014009,C03773,2025-10-08,shipped,Bank Transfer,0,8.99,65.84,East
O014010,C00875,2025-05-21,completed,Wallet,5,4.99,35.25,West
O014011,C04434,2024-11-20,completed,Bank Transfer,5,4.99,126.26,North
O014012,C03264,2026-01-27,completed,Card,10,4.99,61.2,West
O014013,C02496,2026-05-13,shipped,COD,0,4.99,143.38,South
O014014,C01847,2025-09-10,completed,Card,0,12.99,52.74,East
O014015,C04476,2024-11-24,completed,Wallet,35,12.99,463.54,South
O014016,C04303,2025-05-09,shipped,COD,0,4.99,33.93,North
O014017,C04746,2025-07-11,completed,Wallet,0,8.99,147.87,North
O014018,C03307,2026-04-19,completed,COD,10,8.99,82.42,South
O014019,C02951,2026-01-28,completed,COD,0,12.99,261.63,North
O014020,C01711,2025-11-01,completed,COD,5,4.99,105.13,West
O014021,C01271,2026-01-08,completed,Bank Transfer,0,8.99,85.57,Central
O014022,C04305,2025-11-18,completed,Card,10,4.99,97.94,South
O014023,C04085,2025-02-19,completed,Bank Transfer,20,4.99,151.18,East
O014024,C01801,2024-10-06,completed,COD,0,4.99,79.22,West
O014025,C01094,2026-03-04,shipped,Bank Transfer,0,8.99,70.73,West
O014026,C02605,2025-08-08,completed,COD,10,4.99,33.05,East
O014027,C04646,2026-06-02,completed,Card,5,0.0,56.0,North
O014028,C04288,2025-11-09,completed,Wallet,0,12.99,220.23,Central
O014029,C00953,2025-06-11,completed,Card,0,8.99,61.84,North
O014030,C03556,2025-10-15,completed,Bank Transfer,0,8.99,120.01,South
O014031,C01774,2025-10-19,completed,Wallet,0,4.99,21.27,North
O014032,C02843,2026-06-16,completed,Card,5,8.99,174.99,West
O014033,C00604,2025-03-23,completed,COD,0,4.99,432.42,East
O014034,C00162,2025-04-04,completed,Card,0,12.99,41.69,West
O014035,C01415,2025-03-16,completed,Wallet,20,12.99,51.04,West
O014036,C03576,2024-09-17,completed,Card,0,0.0,88.07,North
O014037,C02520,2025-06-08,completed,Bank Transfer,0,4.99,25.29,South
O014038,C01871,2025-05-21,completed,Wallet,10,12.99,45.3,East
O014039,C01941,2024-11-21,completed,Card,10,4.99,205.12,South
O014040,C00345,2026-02-15,completed,Wallet,35,4.99,105.7,North
O014041,C03143,2025-11-15,completed,Wallet,0,0.0,129.39,South
O014042,C01825,2024-12-24,completed,COD,20,4.99,25.89,West
O014043,C01829,2024-10-29,completed,COD,0,0.0,33.34,West
O014044,C03375,2025-09-24,completed,Bank Transfer,0,8.99,74.07,East
O014045,C02847,2024-07-04,completed,COD,0,12.99,236.56,West
O014046,C00896,2024-10-19,completed,Wallet,0,0.0,71.31,West
O014047,C03147,2025-05-17,completed,Card,0,8.99,122.81,North
O014048,C00228,2026-06-23,completed,Wallet,5,4.99,61.63,West
O014049,C04627,2024-08-25,completed,Wallet,0,12.99,105.02,South
O014050,C02676,2025-07-21,completed,Wallet,0,8.99,310.48,West
O014051,C04410,2025-08-15,shipped,Wallet,0,12.99,136.97,North
O014052,C04844,2024-12-31,shipped,Bank Transfer,5,0.0,106.06,West
O014053,C01323,2025-07-15,completed,Wallet,20,4.99,161.06,Central
O014054,C04195,2025-10-06,completed,COD,10,8.99,157.95,South
O014055,C02355,2024-10-09,completed,COD,0,12.99,147.08,West
O014056,C03613,2026-05-27,completed,Bank Transfer,10,12.99,72.5,East
O014057,C00497,2024-12-27,completed,Card,5,4.99,34.7,South
O014058,C01197,2025-03-26,completed,COD,5,8.99,95.25,South
O014059,C01111,2024-07-18,completed,COD,20,8.99,46.15,East
O014060,C01452,2025-09-06,completed,Wallet,0,12.99,41.4,South
O014061,C01470,2025-09-06,completed,COD,0,8.99,121.16,Central
O014062,C02151,2024-09-23,completed,Wallet,10,8.99,102.61,North
O014063,C04771,2025-01-30,completed,Card,20,4.99,160.85,West
O014064,C00058,2026-01-10,completed,Wallet,5,8.99,145.51,North
O014065,C03779,2025-12-02,completed,Wallet,0,0.0,192.98,South
O014066,C04424,2025-02-10,completed,Wallet,0,8.99,394.92,East
O014067,C04483,2025-10-03,completed,Bank Transfer,10,4.99,73.05,East
O014068,C01742,2025-12-27,completed,Card,10,8.99,170.67,Central
O014069,C01493,2025-03-30,completed,Bank Transfer,20,0.0,119.0,East
O014070,C01262,2024-11-06,completed,Card,20,0.0,24.57,South
O014071,C04294,2024-07-16,completed,Bank Transfer,10,0.0,93.83,South
O014072,C03778,2026-05-28,completed,Wallet,10,8.99,42.1,South
O014073,C03859,2025-02-19,completed,Bank Transfer,5,4.99,179.78,South
O014074,C04135,2026-02-08,completed,Wallet,35,4.99,69.35,North
O014075,C00727,2025-02-22,completed,COD,0,0.0,55.76,South
O014076,C04557,2025-12-02,completed,Wallet,0,0.0,280.76,North
O014077,C01607,2025-02-28,completed,COD,10,0.0,129.05,West
O014078,C03867,2025-09-16,completed,Card,0,0.0,149.46,East
O014079,C03556,2026-05-27,completed,Wallet,0,0.0,121.91,North
O014080,C01830,2026-01-01,completed,Bank Transfer,10,8.99,45.36,East
O014081,C01630,2024-10-28,completed,Bank Transfer,0,8.99,32.33,East
O014082,C03207,2025-07-17,shipped,COD,5,12.99,148.72,East
O014083,C01258,2025-01-13,completed,COD,0,0.0,215.06,North
O014084,C03053,2024-12-07,completed,Card,5,8.99,104.98,West
O014085,C04957,2026-02-27,completed,COD,0,0.0,219.37,East
O014086,C01501,2026-06-17,completed,Bank Transfer,0,12.99,86.98,North
O014087,C02420,2026-05-06,completed,Wallet,10,12.99,75.29,West
O014088,C01408,2026-03-04,completed,COD,0,4.99,114.94,South
O014089,C01741,2025-06-07,completed,Card,5,4.99,52.85,West
O014090,C00237,2025-07-19,completed,Card,5,12.99,167.1,North
O014091,C01784,2025-07-29,completed,Bank Transfer,5,12.99,227.35,South
O014092,C02767,2025-12-19,cancelled,Bank Transfer,5,8.99,56.04,East
O014093,C03091,2024-08-08,shipped,Wallet,0,0.0,72.1,South
O014094,C02077,2026-02-23,completed,Card,10,12.99,226.88,South
O014095,C03224,2026-02-10,completed,Card,0,4.99,60.78,South
O014096,C00095,2026-06-26,completed,COD,10,12.99,58.75,Central
O014097,C04327,2025-09-07,completed,Card,0,8.99,281.77,North
O014098,C01099,2025-05-30,shipped,Bank Transfer,5,4.99,319.28,South
O014099,C03286,2025-06-15,completed,COD,20,4.99,123.51,West
O014100,C00657,2025-09-26,completed,COD,0,12.99,116.51,South
O014101,C04686,2025-02-06,completed,Card,0,0.0,325.83,Central
O014102,C02026,2026-01-18,completed,Card,35,12.99,234.95,North
O014103,C02871,2025-05-20,completed,COD,0,0.0,332.63,North
O014104,C02044,2025-01-22,completed,Card,10,0.0,68.05,North
O014105,C02467,2025-12-19,completed,Bank Transfer,20,8.99,99.98,West
O014106,C04062,2025-03-03,completed,Card,35,0.0,18.33,South
O014107,C03927,2024-08-28,completed,Bank Transfer,0,0.0,22.01,Central
O014108,C00667,2025-07-16,completed,Wallet,10,8.99,25.4,East
O014109,C01066,2025-07-05,completed,COD,5,12.99,83.68,Central
O014110,C01695,2025-01-29,completed,Wallet,5,4.99,53.06,North
O014111,C03172,2024-07-26,completed,Bank Transfer,5,0.0,121.71,South
O014112,C02984,2025-06-12,completed,Card,20,4.99,64.48,West
O014113,C02001,2026-01-14,completed,Bank Transfer,20,0.0,261.03,Central
O014114,C01356,2026-02-05,completed,Wallet,10,8.99,49.5,East
O014115,C00670,2024-12-01,shipped,Card,5,0.0,20.19,East
O014116,C00303,2025-05-10,completed,Bank Transfer,0,12.99,32.11,South
O014117,C01589,2026-04-20,completed,Card,0,8.99,238.57,East
O014118,C04161,2025-03-09,completed,Card,0,12.99,49.93,South
O014119,C03162,2025-06-13,completed,Bank Transfer,0,4.99,174.91,North
O014120,C02078,2025-11-08,completed,Card,0,8.99,146.06,North
O014121,C04709,2025-05-30,completed,Bank Transfer,0,0.0,215.93,North
O014122,C04933,2026-03-06,completed,Bank Transfer,0,12.99,280.05,East
O014123,C02759,2025-03-20,completed,Bank Transfer,0,0.0,127.28,North
O014124,C02572,2025-06-24,completed,Wallet,0,8.99,129.73,South
O014125,C02064,2025-07-12,completed,Bank Transfer,10,12.99,9.92,North
O014126,C04071,2025-12-25,completed,COD,20,12.99,137.34,North
O014127,C04474,2025-03-04,completed,Bank Transfer,20,4.99,73.17,North
O014128,C03855,2025-01-17,completed,COD,0,4.99,160.17,North
O014129,C00996,2025-03-20,completed,Bank Transfer,0,4.99,175.34,Central
O014130,C03249,2024-12-17,completed,Card,0,4.99,43.74,Central
O014131,C00405,2024-11-20,completed,Wallet,5,4.99,115.04,North
O014132,C00971,2026-02-18,shipped,Card,10,4.99,250.05,West
O014133,C01615,2025-03-09,completed,Wallet,20,0.0,175.84,East
O014134,C00230,2025-01-13,completed,Bank Transfer,20,0.0,138.64,South
O014135,C00436,2026-02-12,completed,Card,0,0.0,152.84,North
O014136,C01255,2026-01-26,completed,Bank Transfer,0,8.99,8.06,East
O014137,C02097,2024-12-27,shipped,COD,10,0.0,130.66,West
O014138,C00699,2025-02-08,completed,COD,10,8.99,62.58,Central
O014139,C01205,2026-02-19,completed,Wallet,0,8.99,278.95,East
O014140,C02029,2025-01-19,completed,Wallet,35,0.0,393.8,East
O014141,C00937,2026-03-20,completed,COD,0,0.0,63.48,West
O014142,C04779,2025-09-24,shipped,COD,10,8.99,303.78,East
O014143,C00962,2025-10-29,completed,Wallet,5,12.99,167.89,West
O014144,C01534,2025-07-25,completed,Bank Transfer,5,0.0,8.47,West
O014145,C01244,2024-07-23,completed,Bank Transfer,0,0.0,253.9,East
O014146,C01834,2026-02-22,completed,COD,35,8.99,214.02,Central
O014147,C02700,2025-08-13,shipped,COD,5,0.0,107.51,South
O014148,C01715,2024-11-04,completed,Wallet,5,4.99,204.91,East
O014149,C00008,2026-02-28,completed,COD,10,8.99,181.67,West
O014150,C03081,2025-01-30,completed,COD,0,8.99,277.85,West
O014151,C03085,2025-03-24,shipped,COD,0,8.99,281.56,West
O014152,C04673,2025-10-09,completed,COD,0,0.0,78.04,East
O014153,C03519,2025-01-23,completed,COD,10,0.0,57.44,South
O014154,C04672,2024-07-05,completed,COD,10,4.99,62.48,West
O014155,C03574,2025-02-20,shipped,Card,0,0.0,56.16,West
O014156,C03928,2025-11-11,completed,Bank Transfer,0,8.99,98.58,South
O014157,C02538,2025-05-05,cancelled,Card,0,12.99,83.35,Central
O014158,C03419,2025-12-02,completed,COD,35,4.99,63.74,West
O014159,C02321,2024-08-21,completed,Wallet,20,8.99,94.75,North
O014160,C01662,2025-01-04,completed,Card,5,8.99,252.48,North
O014161,C03008,2024-12-21,completed,Card,0,0.0,136.79,Central
O014162,C02335,2024-08-16,shipped,Card,10,0.0,35.89,Central
O014163,C01494,2025-10-15,completed,COD,5,4.99,65.62,North
O014164,C04809,2024-12-01,completed,COD,0,0.0,400.06,South
O014165,C00572,2025-06-10,completed,COD,5,12.99,243.76,North
O014166,C00597,2026-06-23,completed,Card,10,0.0,52.61,East
O014167,C02541,2024-12-28,completed,Card,0,4.99,341.27,South
O014168,C00091,2024-11-19,completed,Wallet,5,12.99,226.31,East
O014169,C04335,2026-05-10,completed,Bank Transfer,0,0.0,309.14,North
O014170,C01609,2025-03-18,completed,Bank Transfer,35,4.99,24.22,North
O014171,C02430,2025-02-01,completed,Bank Transfer,5,4.99,68.34,North
O014172,C02846,2025-12-07,completed,Wallet,5,12.99,236.45,North
O014173,C01397,2024-10-03,completed,Card,35,12.99,148.41,West
O014174,C00578,2025-04-02,shipped,Wallet,5,0.0,291.2,Central
O014175,C01056,2024-11-23,completed,Bank Transfer,5,8.99,265.47,North
O014176,C00453,2026-04-12,completed,Card,10,8.99,21.86,West
O014177,C00330,2025-02-02,shipped,COD,5,8.99,164.34,East
O014178,C03514,2025-08-18,completed,COD,5,12.99,227.46,Central
O014179,C04623,2025-07-16,completed,Card,0,12.99,44.58,West
O014180,C02007,2025-06-25,completed,COD,10,4.99,122.47,South
O014181,C01638,2024-08-18,completed,Wallet,5,4.99,50.22,South
O014182,C01884,2025-01-08,completed,COD,0,12.99,142.86,South
O014183,C04490,2026-03-16,completed,Wallet,0,8.99,93.23,West
O014184,C01422,2025-08-04,completed,Wallet,0,4.99,111.08,North
O014185,C04725,2026-04-01,completed,Bank Transfer,0,4.99,227.6,Central
O014186,C01426,2025-08-12,completed,Bank Transfer,0,4.99,76.85,South
O014187,C02222,2025-02-18,completed,Bank Transfer,35,8.99,85.71,East
O014188,C01400,2025-03-09,completed,COD,10,12.99,90.49,East
O014189,C02110,2026-01-17,completed,Wallet,0,0.0,132.62,West
O014190,C03409,2024-12-21,completed,Card,10,8.99,95.46,North
O014191,C01578,2025-09-11,shipped,Wallet,10,12.99,58.34,East
O014192,C00213,2026-05-14,completed,Card,0,8.99,196.48,West
O014193,C03190,2026-03-09,completed,COD,20,0.0,85.31,East
O014194,C03521,2025-04-09,completed,COD,0,12.99,101.95,East
O014195,C01069,2025-01-18,completed,Card,5,4.99,172.89,South
O014196,C03435,2025-09-27,completed,Bank Transfer,10,8.99,70.74,South
O014197,C01689,2025-09-18,completed,COD,10,0.0,34.71,Central
O014198,C03475,2025-12-09,cancelled,Bank Transfer,5,0.0,334.79,South
O014199,C01472,2024-08-22,completed,Wallet,5,0.0,147.0,South
O014200,C00360,2025-07-29,completed,Bank Transfer,5,0.0,110.25,North
O014201,C01872,2024-07-07,shipped,Bank Transfer,0,8.99,118.1,West
O014202,C00443,2026-06-23,completed,COD,5,12.99,312.04,North
O014203,C00372,2026-03-30,completed,Bank Transfer,0,12.99,174.65,East
O014204,C01100,2025-12-22,completed,Bank Transfer,5,0.0,8.68,West
O014205,C02644,2025-01-31,completed,COD,0,4.99,108.71,North
O014206,C00788,2025-12-27,completed,Card,10,8.99,144.51,East
O014207,C00457,2025-05-21,completed,Card,10,12.99,110.72,East
O014208,C01912,2025-10-17,completed,Wallet,20,0.0,18.0,East
O014209,C03918,2024-12-16,completed,Card,0,12.99,51.59,East
O014210,C01540,2025-06-12,completed,Card,0,12.99,23.57,West
O014211,C02101,2026-04-01,shipped,Bank Transfer,5,8.99,344.43,South
O014212,C04362,2024-11-16,completed,Wallet,0,4.99,136.79,West
O014213,C03680,2025-04-07,completed,Bank Transfer,10,12.99,125.95,North
O014214,C02132,2025-01-29,completed,COD,5,0.0,95.7,Central
O014215,C00651,2024-11-08,completed,Card,0,8.99,33.94,West
O014216,C03276,2025-04-16,completed,Card,5,4.99,52.33,East
O014217,C02893,2025-09-17,completed,Wallet,5,8.99,58.27,South
O014218,C01401,2024-08-09,completed,Card,0,8.99,345.54,Central
O014219,C00956,2024-11-27,completed,Wallet,0,12.99,119.2,West
O014220,C01413,2026-02-16,completed,Card,0,12.99,69.52,West
O014221,C02898,2025-01-07,completed,COD,20,12.99,219.33,West
O014222,C01993,2025-03-02,completed,Wallet,20,4.99,86.21,South
O014223,C02113,2025-11-03,completed,Wallet,0,12.99,43.61,East
O014224,C03899,2025-12-27,completed,Card,5,0.0,62.56,North
O014225,C03232,2026-05-31,completed,COD,0,12.99,217.97,West
O014226,C04103,2024-10-24,completed,COD,0,12.99,73.19,East
O014227,C00453,2026-01-02,cancelled,Wallet,5,12.99,134.22,Central
O014228,C03508,2025-12-10,completed,Bank Transfer,0,8.99,118.72,West
O014229,C04508,2024-09-29,shipped,Card,20,8.99,182.67,North
O014230,C01792,2026-04-01,shipped,Wallet,5,0.0,87.11,Central
O014231,C02411,2025-02-13,completed,Card,10,8.99,58.97,East
O014232,C01438,2025-05-05,completed,Wallet,0,0.0,50.19,East
O014233,C03364,2026-02-01,completed,Bank Transfer,10,4.99,194.76,North
O014234,C02690,2025-07-17,completed,Card,35,12.99,69.68,North
O014235,C01283,2025-01-17,completed,Bank Transfer,5,4.99,128.83,North
O014236,C00268,2025-02-20,completed,Wallet,10,12.99,241.69,East
O014237,C03615,2025-12-22,shipped,Bank Transfer,10,0.0,135.35,West
O014238,C02734,2024-11-11,completed,COD,5,0.0,176.71,Central
O014239,C04699,2025-06-09,completed,Wallet,10,8.99,70.9,East
O014240,C01189,2025-12-27,completed,Wallet,5,8.99,105.95,South
O014241,C04783,2026-04-06,completed,Wallet,10,12.99,245.76,West
O014242,C02364,2026-02-23,completed,COD,0,12.99,181.06,South
O014243,C03986,2025-03-19,shipped,Card,5,8.99,94.7,North
O014244,C01898,2024-11-22,completed,Bank Transfer,5,12.99,136.6,East
O014245,C02000,2026-05-13,completed,Wallet,5,0.0,91.4,East
O014246,C03249,2025-09-09,completed,Wallet,0,12.99,166.82,Central
O014247,C00917,2025-04-24,completed,Card,0,12.99,67.79,North
O014248,C04213,2026-04-19,completed,Card,35,8.99,166.63,West
O014249,C01329,2025-12-12,completed,Bank Transfer,0,12.99,371.21,West
O014250,C02898,2025-06-13,shipped,COD,35,8.99,120.67,North
O014251,C03761,2024-11-20,completed,Card,10,12.99,46.83,East
O014252,C01909,2024-08-29,completed,Card,0,0.0,100.04,West
O014253,C01415,2025-07-22,completed,COD,5,4.99,287.9,West
O014254,C03254,2024-09-22,completed,COD,0,0.0,111.5,North
O014255,C01405,2025-02-12,completed,Bank Transfer,0,4.99,46.56,North
O014256,C02388,2025-11-09,completed,Bank Transfer,10,12.99,117.98,South
O014257,C01369,2024-07-10,cancelled,COD,10,12.99,258.38,North
O014258,C02987,2026-06-22,completed,Bank Transfer,5,0.0,68.06,East
O014259,C01604,2025-05-15,completed,Bank Transfer,10,0.0,261.53,West
O014260,C03367,2026-03-27,completed,Card,5,8.99,91.22,North
O014261,C02724,2024-11-03,shipped,Bank Transfer,5,8.99,537.12,East
O014262,C00358,2025-06-01,completed,Bank Transfer,0,4.99,73.51,East
O014263,C03479,2026-05-30,cancelled,COD,5,8.99,55.33,North
O014264,C03445,2025-10-04,completed,COD,35,8.99,9.25,North
O014265,C01946,2026-02-10,completed,Card,0,4.99,102.72,West
O014266,C02736,2025-11-12,completed,Wallet,20,4.99,109.25,East
O014267,C01930,2025-12-22,completed,Card,0,8.99,349.4,North
O014268,C02750,2025-03-23,completed,Card,0,8.99,198.17,North
O014269,C04153,2025-05-27,completed,COD,10,4.99,253.59,North
O014270,C00303,2024-08-06,completed,COD,20,8.99,217.49,North
O014271,C00991,2025-01-05,completed,Card,0,12.99,105.62,East
O014272,C03015,2024-08-17,completed,Bank Transfer,0,8.99,893.88,East
O014273,C03053,2025-02-22,shipped,COD,0,12.99,98.97,North
O014274,C03503,2025-12-12,completed,Card,0,4.99,176.37,East
O014275,C02777,2024-11-26,completed,Card,5,12.99,422.97,East
O014276,C03246,2025-06-14,completed,Bank Transfer,35,0.0,202.57,East
O014277,C02299,2025-08-07,completed,Bank Transfer,0,0.0,120.74,West
O014278,C00190,2024-10-28,completed,COD,0,12.99,162.31,East
O014279,C04510,2026-02-12,completed,COD,10,12.99,67.34,West
O014280,C01805,2026-01-14,shipped,Bank Transfer,0,4.99,82.37,West
O014281,C00058,2024-11-14,completed,Bank Transfer,0,4.99,175.98,Central
O014282,C03148,2024-07-27,completed,COD,5,12.99,46.83,West
O014283,C04013,2024-07-04,completed,COD,0,8.99,62.97,Central
O014284,C01565,2025-01-30,completed,Card,10,12.99,19.73,West
O014285,C02039,2024-09-30,completed,Wallet,0,12.99,108.92,West
O014286,C04787,2024-07-13,completed,Wallet,0,0.0,120.37,North
O014287,C04121,2025-06-02,completed,COD,0,8.99,223.75,West
O014288,C03801,2025-07-18,shipped,Card,10,0.0,54.7,West
O014289,C02260,2024-07-14,completed,Bank Transfer,0,4.99,82.91,South
O014290,C00663,2025-09-10,completed,Bank Transfer,20,4.99,186.31,Central
O014291,C00908,2025-04-20,completed,Card,0,4.99,209.63,West
O014292,C04183,2024-11-24,completed,Wallet,0,8.99,247.61,West
O014293,C02824,2024-09-20,completed,COD,20,4.99,58.63,Central
O014294,C02124,2026-01-05,completed,Wallet,5,4.99,24.45,East
O014295,C04866,2024-09-17,completed,COD,0,8.99,118.49,West
O014296,C00893,2024-11-24,completed,Card,0,8.99,129.34,West
O014297,C00539,2025-12-02,shipped,Bank Transfer,0,8.99,151.93,West
O014298,C01614,2025-10-03,completed,Bank Transfer,20,8.99,140.13,North
O014299,C04423,2026-06-29,completed,Wallet,0,0.0,156.84,East
O014300,C04346,2024-07-30,completed,COD,20,0.0,157.97,West
O014301,C03114,2024-11-19,shipped,COD,0,8.99,102.98,South
O014302,C00726,2025-10-26,completed,COD,5,8.99,94.92,East
O014303,C04110,2024-12-15,completed,COD,0,4.99,90.47,East
O014304,C04315,2025-04-04,completed,Card,0,8.99,190.12,East
