order_item_id,order_id,product_id,quantity,unit_price,discount_amount
I0036179,O004278,P0271,3,188.12,0
I0036180,O005301,P0295,2,312.16,0
I0036181,O017271,P0224,1,307.95,0
I0036182,O001502,P0212,2,152.97,0
I0036183,O003682,P0051,1,187.04,0
I0036184,O001549,P0319,1,240.13,0
I0036185,O009206,P0439,1,187.74,0
I0036186,O004416,P0275,1,209.65,0
I0036187,O014181,P0304,1,409.34,0
I0036188,O001576,P0327,2,111.98,8
I0036189,O016415,P0183,1,287.74,0
I0036190,O019781,P0307,1,118.43,3
I0036191,O003240,P0120,2,325.98,8
I0036192,O015009,P0241,1,431.05,0
I0036193,O011465,P0122,1,463.36,0
I0036194,O003883,P0044,1,469.56,8
I0036195,O018832,P0048,3,392.09,0
I0036196,O017653,P0396,1,182.46,3
I0036197,O001666,P0428,1,394.1,3
I0036198,O005493,P0267,1,464.42,3
I0036199,O005559,P0352,1,90.81,0
I0036200,O008880,P0115,1,188.54,0
I0036201,O012389,P0234,1,384.68,0
I0036202,O007490,P0245,1,337.63,0
I0036203,O013131,P0435,1,120.72,0
I0036204,O010299,P0103,1,222.39,8
I0036205,O018484,P0447,1,326.76,0
I0036206,O001549,P0146,2,235.71,0
I0036207,O001925,P0365,1,164.36,0
I0036208,O008017,P0262,1,473.85,8
I0036209,O015929,P0470,1,451.23,0
I0036210,O015633,P0025,1,148.03,0
I0036211,O017473,P0261,1,249.98,0
I0036212,O003340,P0460,1,243.03,3
I0036213,O001056,P0398,2,191.82,8
I0036214,O016741,P0424,3,462.04,0
I0036215,O002756,P0427,1,103.26,0
I0036216,O010662,P0000,1,134.63,0
I0036217,O008942,P0199,3,198.7,3
I0036218,O014891,P0105,1,69.19,3
I0036219,O010002,P0447,1,326.76,8
I0036220,O000084,P0093,3,292.55,3
I0036221,O005529,P0164,1,108.05,0
I0036222,O017256,P0337,4,199.74,15
I0036223,O013955,P0127,1,225.4,8
I0036224,O017455,P0154,1,175.08,8
I0036225,O009190,P0464,1,290.81,0
I0036226,O007197,P0357,1,346.78,0
I0036227,O013469,P0068,2,175.93,0
I0036228,O005718,P0321,2,297.99,0
I0036229,O018388,P0109,1,161.45,0
I0036230,O004815,P0092,1,177.8,0
I0036231,O012740,P0389,3,476.9,8
I0036232,O008568,P0186,2,103.65,0
I0036233,O017861,P0306,1,305.2,3
I0036234,O004444,P0321,1,297.99,0
I0036235,O009072,P0153,4,45.62,8
I0036236,O009369,P0361,1,333.06,3
I0036237,O014556,P0337,4,199.74,0
I0036238,O015637,P0112,1,32.95,0
I0036239,O011937,P0422,1,209.48,3
I0036240,O016448,P0372,3,116.89,8
I0036241,O018139,P0263,1,119.43,0
I0036242,O005243,P0257,1,160.03,15
I0036243,O009136,P0136,1,457.12,0
I0036244,O004107,P0378,1,220.51,8
I0036245,O006812,P0146,1,235.71,15
I0036246,O010168,P0361,1,333.06,8
I0036247,O007366,P0011,1,368.06,3
I0036248,O016124,P0303,1,337.24,0
I0036249,O014834,P0073,1,215.59,15
I0036250,O000598,P0294,1,395.27,0
I0036251,O001864,P0404,1,424.83,0
I0036252,O002222,P0021,4,475.56,0
I0036253,O019325,P0103,1,222.39,0
I0036254,O013880,P0070,1,425.99,0
I0036255,O008936,P0008,2,155.98,0
I0036256,O005617,P0010,1,335.89,3
I0036257,O005884,P0301,1,169.21,0
I0036258,O017431,P0315,1,293.23,0
I0036259,O011671,P0395,2,195.32,0
I0036260,O018641,P0368,2,257.9,0
I0036261,O008503,P0396,2,182.46,0
I0036262,O018614,P0321,1,297.99,0
I0036263,O007436,P0457,3,207.39,3
I0036264,O000000,P0198,1,212.63,8
I0036265,O004096,P0095,1,138.02,3
I0036266,O002284,P0345,2,45.3,3
I0036267,O001184,P0289,2,123.92,3
I0036268,O006715,P0416,1,218.0,8
I0036269,O009812,P0138,2,388.37,3
I0036270,O010354,P0367,1,286.46,8
I0036271,O000263,P0409,1,257.64,0
I0036272,O016471,P0285,1,43.59,0
I0036273,O007210,P0262,1,473.85,0
I0036274,O001008,P0333,1,478.02,0
I0036275,O004830,P0392,1,341.55,0
I0036276,O007184,P0391,1,114.19,0
I0036277,O007472,P0086,1,154.99,0
I0036278,O015928,P0350,1,443.6,3
I0036279,O009704,P0421,1,323.19,3
I0036280,O012348,P0334,1,216.0,0
I0036281,O017445,P0020,1,204.77,3
I0036282,O015552,P0370,1,157.25,8
I0036283,O019527,P0374,1,197.73,3
I0036284,O014464,P0416,1,218.0,0
I0036285,O015293,P0342,1,213.28,0
I0036286,O006361,P0467,1,85.65,0
I0036287,O003131,P0461,3,222.63,0
I0036288,O015045,P0054,2,361.07,8
I0036289,O019141,P0097,3,356.09,3
I0036290,O015859,P0217,1,126.14,15
I0036291,O003441,P0204,2,435.98,0
I0036292,O011371,P0092,1,177.8,3
I0036293,O007485,P0203,1,406.55,0
I0036294,O000062,P0441,1,164.92,0
I0036295,O003785,P0189,2,173.89,3
I0036296,O000509,P0320,1,368.8,0
I0036297,O008603,P0037,4,397.62,3
I0036298,O016733,P0141,1,120.83,0
I0036299,O011974,P0389,1,476.9,3
I0036300,O010014,P0254,2,323.55,0
I0036301,O013819,P0062,1,292.26,0
I0036302,O014740,P0375,3,167.15,15
I0036303,O013577,P0471,1,383.31,0
I0036304,O016984,P0257,1,160.03,0
I0036305,O000549,P0371,2,393.61,0
I0036306,O002796,P0257,1,160.03,0
I0036307,O018735,P0225,2,200.18,0
I0036308,O005915,P0152,1,218.04,3
I0036309,O009518,P0061,1,197.86,0
I0036310,O016700,P0111,1,295.35,3
I0036311,O000202,P0253,1,84.29,0
I0036312,O008101,P0456,1,267.86,8
I0036313,O001842,P0111,3,295.35,3
I0036314,O015547,P0142,2,216.88,15
I0036315,O016067,P0311,1,354.81,3
I0036316,O000296,P0383,3,83.46,0
I0036317,O008697,P0408,1,218.82,0
I0036318,O007738,P0434,1,434.92,3
I0036319,O013517,P0266,1,345.73,0
I0036320,O012782,P0307,2,118.43,0
I0036321,O007530,P0117,1,256.3,0
I0036322,O018114,P0217,1,126.14,0
I0036323,O005874,P0245,1,337.63,0
I0036324,O013391,P0413,1,323.45,0
I0036325,O009930,P0056,1,296.98,8
I0036326,O002003,P0226,1,449.61,0
I0036327,O006734,P0061,1,197.86,8
I0036328,O010535,P0143,1,442.4,0
I0036329,O007401,P0493,3,455.47,8
I0036330,O013525,P0032,2,452.5,3
I0036331,O010994,P0135,1,139.13,0
I0036332,O005229,P0381,1,356.9,0
I0036333,O017500,P0445,1,389.49,0
I0036334,O016188,P0078,1,142.02,0
I0036335,O000237,P0264,1,198.23,0
I0036336,O001004,P0409,2,257.64,15
I0036337,O011296,P0058,2,206.4,0
I0036338,O005020,P0456,1,267.86,0
I0036339,O002430,P0399,1,195.68,0
I0036340,O008480,P0479,1,322.02,0
I0036341,O011343,P0244,1,165.69,0
I0036342,O002002,P0023,1,191.23,8
I0036343,O016261,P0262,1,473.85,0
I0036344,O017583,P0408,1,218.82,8
I0036345,O012119,P0296,1,70.69,3
I0036346,O015491,P0341,4,157.29,3
I0036347,O003399,P0242,2,153.07,0
I0036348,O002412,P0260,2,280.38,3
I0036349,O017930,P0419,1,270.0,0
I0036350,O017881,P0087,1,336.76,0
I0036351,O002113,P0440,1,210.08,0
I0036352,O002879,P0316,1,305.7,0
I0036353,O015727,P0010,1,335.89,0
I0036354,O010720,P0227,1,277.79,0
I0036355,O014406,P0098,1,66.95,0
I0036356,O004345,P0020,1,204.77,0
I0036357,O019103,P0187,1,439.71,8
I0036358,O005244,P0217,1,126.14,3
I0036359,O014576,P0479,3,322.02,3
I0036360,O007330,P0174,1,324.36,8
I0036361,O015705,P0484,1,444.25,0
I0036362,O008353,P0132,1,158.16,0
I0036363,O017891,P0441,1,164.92,3
I0036364,O012567,P0483,1,443.69,0
I0036365,O006089,P0008,1,155.98,3
I0036366,O011309,P0324,3,281.09,0
I0036367,O014441,P0289,2,123.92,0
I0036368,O013920,P0073,2,215.59,0
I0036369,O016284,P0253,2,84.29,8
I0036370,O015252,P0267,1,464.42,8
I0036371,O004536,P0174,1,324.36,0
I0036372,O008134,P0214,1,377.66,3
I0036373,O017842,P0412,4,264.09,8
I0036374,O003051,P0218,1,412.49,3
I0036375,O017172,P0113,1,289.96,0
I0036376,O002417,P0006,1,241.76,15
I0036377,O011618,P0410,3,282.02,0
I0036378,O009578,P0224,2,307.95,3
I0036379,O001263,P0128,1,446.38,0
I0036380,O009245,P0033,1,219.38,0
I0036381,O016590,P0359,1,451.13,8
I0036382,O005177,P0349,1,182.88,15
I0036383,O007840,P0361,1,333.06,0
I0036384,O015242,P0109,1,161.45,0
I0036385,O005510,P0044,1,469.56,0
I0036386,O000231,P0119,2,174.7,8
I0036387,O019766,P0384,1,424.34,0
I0036388,O015977,P0476,1,341.63,0
I0036389,O003000,P0099,1,163.59,3
I0036390,O019696,P0367,1,286.46,3
I0036391,O000796,P0173,1,191.95,8
I0036392,O018035,P0435,1,120.72,3
I0036393,O009180,P0498,2,208.7,0
I0036394,O002859,P0473,1,405.32,0
I0036395,O002709,P0262,1,473.85,8
I0036396,O014747,P0292,2,359.66,8
I0036397,O005283,P0157,3,224.52,8
I0036398,O000226,P0187,1,439.71,3
I0036399,O012894,P0477,2,117.22,0
I0036400,O017816,P0433,1,250.85,0
I0036401,O003293,P0121,1,204.26,0
I0036402,O009800,P0430,1,450.51,0
I0036403,O005581,P0391,1,114.19,3
I0036404,O002297,P0133,1,296.61,8
I0036405,O009202,P0330,1,201.31,0
I0036406,O007518,P0464,1,290.81,0
I0036407,O014225,P0487,1,335.5,8
I0036408,O005814,P0455,1,212.67,0
I0036409,O003898,P0071,1,292.71,0
I0036410,O000867,P0328,1,438.0,0
I0036411,O005807,P0236,3,420.67,0
I0036412,O007226,P0332,4,216.32,0
I0036413,O006280,P0117,1,256.3,15
I0036414,O013884,P0024,1,181.29,0
I0036415,O012327,P0074,1,177.76,0
I0036416,O011522,P0231,1,184.67,0
I0036417,O005913,P0112,1,32.95,0
I0036418,O003652,P0008,1,155.98,3
I0036419,O008107,P0169,1,81.91,0
I0036420,O013426,P0212,1,152.97,0
I0036421,O003855,P0281,1,437.46,0
I0036422,O011695,P0107,1,145.95,15
I0036423,O000555,P0340,1,170.95,0
I0036424,O013176,P0368,1,257.9,0
I0036425,O004927,P0086,2,154.99,0
I0036426,O010958,P0150,2,360.59,3
I0036427,O006319,P0456,2,267.86,3
I0036428,O013729,P0168,2,383.22,0
I0036429,O014425,P0123,1,211.04,15
I0036430,O014527,P0410,1,282.02,3
I0036431,O017272,P0048,3,392.09,0
I0036432,O015870,P0400,1,324.55,3
I0036433,O004164,P0391,2,114.19,0
I0036434,O010988,P0192,1,58.84,0
I0036435,O016572,P0407,1,163.94,0
I0036436,O007380,P0368,1,257.9,0
I0036437,O015795,P0353,4,323.12,8
I0036438,O002519,P0354,3,241.73,8
I0036439,O017548,P0328,2,438.0,8
I0036440,O018010,P0381,2,356.9,15
I0036441,O001183,P0195,1,187.27,3
I0036442,O007639,P0299,1,341.96,0
I0036443,O019347,P0179,1,250.49,0
I0036444,O003417,P0032,1,452.5,0
I0036445,O006347,P0015,1,347.34,8
I0036446,O013267,P0018,1,88.6,8
I0036447,O011045,P0014,1,222.09,0
I0036448,O015447,P0106,2,165.0,15
I0036449,O010077,P0207,1,211.49,3
I0036450,O016557,P0301,2,169.21,3
I0036451,O008115,P0437,4,348.91,8
I0036452,O012512,P0387,1,390.7,15
I0036453,O018182,P0448,1,189.44,0
I0036454,O007640,P0322,2,206.72,0
I0036455,O001226,P0079,2,167.68,15
I0036456,O006229,P0037,1,397.62,0
I0036457,O007666,P0199,1,198.7,8
I0036458,O013301,P0492,1,220.74,8
I0036459,O013188,P0150,1,360.59,0
I0036460,O014498,P0012,1,295.57,0
I0036461,O007833,P0253,1,84.29,8
I0036462,O008587,P0355,3,148.36,3
I0036463,O010805,P0269,1,158.53,3
I0036464,O018969,P0176,1,450.55,8
I0036465,O019289,P0152,1,218.04,3
I0036466,O001935,P0285,1,43.59,0
I0036467,O012614,P0353,1,323.12,8
I0036468,O001185,P0192,1,58.84,0
I0036469,O001187,P0138,1,388.37,0
I0036470,O015045,P0035,1,228.08,0
I0036471,O018120,P0403,1,120.18,0
I0036472,O004463,P0404,1,424.83,0
I0036473,O018648,P0333,1,478.02,8
I0036474,O019898,P0084,2,143.42,0
I0036475,O014100,P0068,1,175.93,0
I0036476,O010758,P0194,1,399.13,0
I0036477,O013111,P0465,1,429.28,0
I0036478,O002682,P0267,3,464.42,0
I0036479,O017558,P0272,1,444.3,0
I0036480,O011751,P0455,1,212.67,0
I0036481,O002652,P0440,1,210.08,0
I0036482,O019291,P0052,1,108.22,0
I0036483,O003815,P0481,2,79.42,3
I0036484,O007895,P0190,1,478.62,3
I0036485,O006708,P0188,1,113.07,3
I0036486,O016298,P0197,2,122.9,8
I0036487,O011475,P0348,1,177.0,0
I0036488,O019039,P0351,1,148.11,0
I0036489,O018546,P0164,2,108.05,0
I0036490,O009636,P0392,1,341.55,0
I0036491,O011079,P0204,1,435.98,0
I0036492,O004052,P0112,1,32.95,15
I0036493,O006118,P0299,1,341.96,8
I0036494,O004363,P0059,2,177.15,3
I0036495,O015102,P0498,1,208.7,0
I0036496,O009803,P0327,2,111.98,0
I0036497,O003293,P0279,1,151.48,8
I0036498,O009781,P0487,1,335.5,3
I0036499,O018687,P0159,2,303.58,15
I0036500,O010529,P0452,1,454.35,8
I0036501,O018995,P0359,3,451.13,0
I0036502,O008092,P0297,1,391.2,0
I0036503,O017622,P0159,1,303.58,0
I0036504,O012546,P0077,2,272.31,3
I0036505,O002606,P0013,1,227.37,8
I0036506,O009868,P0198,3,212.63,8
I0036507,O000201,P0347,1,160.16,0
I0036508,O012704,P0490,1,369.06,3
I0036509,O002200,P0478,2,241.63,0
I0036510,O007799,P0126,1,328.46,0
I0036511,O012921,P0160,1,388.01,0
I0036512,O017081,P0492,1,220.74,8
I0036513,O005837,P0342,3,213.28,3
I0036514,O009569,P0217,1,126.14,0
I0036515,O017088,P0265,1,367.63,0
I0036516,O003718,P0012,1,295.57,0
I0036517,O018387,P0365,3,164.36,3
I0036518,O018172,P0035,1,228.08,0
I0036519,O011157,P0482,1,429.55,8
I0036520,O017537,P0220,1,218.82,0
I0036521,O008249,P0344,2,94.85,8
I0036522,O000801,P0380,2,128.66,0
I0036523,O019678,P0323,1,330.07,0
I0036524,O003195,P0212,1,152.97,3
I0036525,O014636,P0010,1,335.89,3
I0036526,O017252,P0421,2,323.19,3
I0036527,O009034,P0181,1,283.47,3
I0036528,O016638,P0489,1,40.59,0
I0036529,O001394,P0309,1,365.17,3
I0036530,O004513,P0022,3,148.35,3
I0036531,O000888,P0302,1,222.85,0
I0036532,O019958,P0314,1,294.43,0
I0036533,O003770,P0323,1,330.07,0
I0036534,O019250,P0086,1,154.99,0
I0036535,O011507,P0358,1,469.38,0
I0036536,O009583,P0379,1,388.79,0
I0036537,O003196,P0226,1,449.61,0
I0036538,O006961,P0132,1,158.16,15
I0036539,O015342,P0092,1,177.8,3
I0036540,O018467,P0386,2,384.56,3
I0036541,O018324,P0239,2,194.89,0
I0036542,O019465,P0053,1,246.24,0
I0036543,O002507,P0120,3,325.98,3
I0036544,O002001,P0362,1,203.65,0
I0036545,O000080,P0436,1,84.69,0
I0036546,O013131,P0362,1,203.65,0
I0036547,O014190,P0101,1,375.15,8
I0036548,O003047,P0431,4,325.36,0
I0036549,O002376,P0171,2,209.16,8
I0036550,O006263,P0379,1,388.79,0
I0036551,O006174,P0422,1,209.48,0
I0036552,O011358,P0083,1,468.3,0
I0036553,O007994,P0121,1,204.26,0
I0036554,O012738,P0270,1,200.75,3
I0036555,O009775,P0437,1,348.91,0
I0036556,O016509,P0296,3,70.69,3
I0036557,O013513,P0276,1,134.79,0
I0036558,O005894,P0001,2,97.85,0
I0036559,O003677,P0075,4,318.63,3
I0036560,O009608,P0000,1,134.63,0
I0036561,O019783,P0101,1,375.15,0
I0036562,O000975,P0146,1,235.71,3
I0036563,O007536,P0060,3,194.48,0
I0036564,O014030,P0109,3,161.45,0
I0036565,O010613,P0197,1,122.9,3
I0036566,O007438,P0333,1,478.02,0
I0036567,O007606,P0004,2,418.64,8
I0036568,O006219,P0323,1,330.07,0
I0036569,O019386,P0297,1,391.2,0
I0036570,O017806,P0393,1,149.56,0
I0036571,O006981,P0315,1,293.23,0
I0036572,O014565,P0262,1,473.85,8
I0036573,O017370,P0368,1,257.9,0
I0036574,O019895,P0039,3,416.77,0
I0036575,O010862,P0304,1,409.34,3
I0036576,O012693,P0217,1,126.14,0
I0036577,O016563,P0129,1,434.1,8
I0036578,O019680,P0222,1,409.67,0
I0036579,O000561,P0344,1,94.85,15
I0036580,O002099,P0036,1,222.41,0
I0036581,O014095,P0293,2,265.03,0
I0036582,O013168,P0319,1,240.13,0
I0036583,O008095,P0238,3,275.44,0
I0036584,O001442,P0089,4,239.92,8
I0036585,O017217,P0392,2,341.55,0
I0036586,O013447,P0138,1,388.37,3
I0036587,O002576,P0085,1,234.32,3
I0036588,O016267,P0088,1,390.32,0
I0036589,O013931,P0009,1,357.58,0
I0036590,O017860,P0071,1,292.71,8
I0036591,O018682,P0177,1,450.71,0
I0036592,O004874,P0340,1,170.95,0
I0036593,O018036,P0075,4,318.63,3
I0036594,O017706,P0116,1,475.17,0
I0036595,O006637,P0075,1,318.63,15
I0036596,O016491,P0476,1,341.63,3
I0036597,O002104,P0028,3,94.72,0
I0036598,O003626,P0154,2,175.08,0
I0036599,O017018,P0088,3,390.32,3
I0036600,O010918,P0189,3,173.89,15
I0036601,O004406,P0260,1,280.38,0
I0036602,O005008,P0472,3,397.99,8
I0036603,O011842,P0205,1,447.33,8
I0036604,O009815,P0102,2,277.59,0
I0036605,O005707,P0091,1,360.54,0
I0036606,O008806,P0069,1,86.28,0
I0036607,O017281,P0497,1,174.25,3
I0036608,O011561,P0230,2,310.08,8
I0036609,O010209,P0238,2,275.44,3
I0036610,O001509,P0108,1,66.61,0
I0036611,O009205,P0315,1,293.23,8
I0036612,O015866,P0459,1,385.86,0
I0036613,O001316,P0219,2,207.33,0
I0036614,O019371,P0043,1,171.05,0
I0036615,O015884,P0068,2,175.93,0
I0036616,O017619,P0357,2,346.78,0
I0036617,O003992,P0365,2,164.36,0
I0036618,O013271,P0359,1,451.13,0
I0036619,O019583,P0073,1,215.59,0
I0036620,O017901,P0139,1,401.37,0
I0036621,O015234,P0050,1,354.55,0
I0036622,O018584,P0297,1,391.2,8
I0036623,O002233,P0012,1,295.57,3
I0036624,O011791,P0148,1,434.8,8
I0036625,O009729,P0267,1,464.42,0
I0036626,O001016,P0474,1,106.82,0
I0036627,O005721,P0497,1,174.25,0
I0036628,O019784,P0028,3,94.72,15
I0036629,O010634,P0323,3,330.07,0
I0036630,O003828,P0008,1,155.98,8
I0036631,O011607,P0020,2,204.77,0
I0036632,O011694,P0103,1,222.39,8
I0036633,O005546,P0441,1,164.92,0
I0036634,O009744,P0351,1,148.11,0
I0036635,O016152,P0102,2,277.59,8
I0036636,O009660,P0486,1,148.28,0
I0036637,O005166,P0401,3,378.26,8
I0036638,O007273,P0299,2,341.96,0
I0036639,O017055,P0125,1,264.98,0
I0036640,O015163,P0195,1,187.27,8
I0036641,O003668,P0426,1,305.24,15
I0036642,O007618,P0239,1,194.89,0
I0036643,O002202,P0432,1,116.45,0
I0036644,O000286,P0449,2,207.8,3
I0036645,O011318,P0298,1,163.52,0
I0036646,O010898,P0124,1,27.34,0
I0036647,O013933,P0304,2,409.34,0
I0036648,O010595,P0301,1,169.21,15
I0036649,O002015,P0119,1,174.7,0
I0036650,O004298,P0391,2,114.19,3
I0036651,O002603,P0338,1,97.38,0
I0036652,O014279,P0493,1,455.47,0
I0036653,O003193,P0318,2,391.58,0
I0036654,O013872,P0228,2,348.78,15
I0036655,O019097,P0119,1,174.7,0
I0036656,O001470,P0351,1,148.11,0
I0036657,O006587,P0348,1,177.0,3
I0036658,O004446,P0115,1,188.54,0
I0036659,O004155,P0291,1,343.26,0
I0036660,O010271,P0255,1,323.06,0
I0036661,O006457,P0003,1,108.11,0
I0036662,O015339,P0467,2,85.65,8
I0036663,O005768,P0382,2,344.92,8
I0036664,O019677,P0362,1,203.65,0
I0036665,O002792,P0258,1,199.8,3
I0036666,O017006,P0003,1,108.11,0
I0036667,O005086,P0306,1,305.2,0
I0036668,O004209,P0409,2,257.64,0
I0036669,O008201,P0439,1,187.74,0
I0036670,O010588,P0244,3,165.69,3
I0036671,O019793,P0072,1,394.54,0
I0036672,O000879,P0015,1,347.34,0
I0036673,O004304,P0389,1,476.9,3
I0036674,O012845,P0207,2,211.49,0
I0036675,O006690,P0137,1,159.21,0
I0036676,O014139,P0078,1,142.02,8
I0036677,O008657,P0487,2,335.5,8
I0036678,O002775,P0101,3,375.15,3
I0036679,O010939,P0471,3,383.31,0
I0036680,O019908,P0271,1,188.12,8
I0036681,O007167,P0426,1,305.24,3
I0036682,O009786,P0035,1,228.08,0
I0036683,O018391,P0408,1,218.82,3
I0036684,O012894,P0194,3,399.13,0
I0036685,O015932,P0329,2,222.44,8
I0036686,O014130,P0194,1,399.13,0
I0036687,O004051,P0112,3,32.95,3
I0036688,O014362,P0042,1,436.4,3
I0036689,O014821,P0019,1,330.07,15
I0036690,O002040,P0241,3,431.05,8
I0036691,O007803,P0217,1,126.14,0
I0036692,O001842,P0417,1,419.39,0
I0036693,O009497,P0402,1,401.48,0
I0036694,O013014,P0449,1,207.8,8
I0036695,O000666,P0363,3,427.8,0
I0036696,O005100,P0416,1,218.0,0
I0036697,O001077,P0166,2,136.68,8
I0036698,O009491,P0115,1,188.54,0
I0036699,O000634,P0498,1,208.7,0
I0036700,O015912,P0073,2,215.59,0
I0036701,O012592,P0291,1,343.26,8
I0036702,O012430,P0452,1,454.35,0
I0036703,O018359,P0473,1,405.32,0
I0036704,O001502,P0183,1,287.74,0
I0036705,O014118,P0015,1,347.34,3
I0036706,O008970,P0416,1,218.0,3
I0036707,O007032,P0371,1,393.61,8
I0036708,O018045,P0059,2,177.15,8
I0036709,O002898,P0402,1,401.48,0
I0036710,O004141,P0349,1,182.88,0
I0036711,O014158,P0412,1,264.09,0
I0036712,O015964,P0408,2,218.82,0
I0036713,O002526,P0047,1,171.4,3
I0036714,O007819,P0070,1,425.99,0
I0036715,O017033,P0152,1,218.04,15
I0036716,O015387,P0349,1,182.88,0
I0036717,O006680,P0297,2,391.2,0
I0036718,O006999,P0191,2,111.88,3
I0036719,O002921,P0275,1,209.65,8
I0036720,O013478,P0484,2,444.25,3
I0036721,O007826,P0400,1,324.55,0
I0036722,O002438,P0167,2,333.29,3
I0036723,O012803,P0306,2,305.2,8
I0036724,O011974,P0322,2,206.72,8
I0036725,O018772,P0313,1,92.22,8
I0036726,O009070,P0307,1,118.43,3
I0036727,O005147,P0079,1,167.68,0
I0036728,O016051,P0048,1,392.09,0
I0036729,O010749,P0157,1,224.52,0
I0036730,O017436,P0018,1,88.6,0
I0036731,O007416,P0037,1,397.62,15
I0036732,O010298,P0338,2,97.38,0
I0036733,O015566,P0062,1,292.26,0
I0036734,O000866,P0005,1,176.21,3
I0036735,O015151,P0375,1,167.15,8
I0036736,O018499,P0214,1,377.66,3
I0036737,O004243,P0364,1,270.71,15
I0036738,O009759,P0432,2,116.45,8
I0036739,O004623,P0394,1,296.65,0
I0036740,O007188,P0350,2,443.6,0
I0036741,O006634,P0152,1,218.04,3
I0036742,O002150,P0466,2,246.51,0
I0036743,O010615,P0249,1,271.83,8
I0036744,O004763,P0485,1,157.69,8
I0036745,O006097,P0281,1,437.46,0
I0036746,O004185,P0104,1,169.8,3
I0036747,O000830,P0125,2,264.98,0
I0036748,O002912,P0375,1,167.15,0
I0036749,O015347,P0171,1,209.16,3
I0036750,O010505,P0352,1,90.81,3
I0036751,O003289,P0441,1,164.92,3
I0036752,O017783,P0494,1,218.03,0
I0036753,O018772,P0009,1,357.58,0
I0036754,O001303,P0183,1,287.74,0
I0036755,O018118,P0125,1,264.98,0
I0036756,O000269,P0458,1,428.75,0
I0036757,O017082,P0257,1,160.03,3
I0036758,O011242,P0127,1,225.4,0
I0036759,O011722,P0133,1,296.61,0
I0036760,O015697,P0342,1,213.28,0
I0036761,O018769,P0360,1,285.43,3
I0036762,O001668,P0240,1,147.37,3
I0036763,O016584,P0343,2,121.01,8
I0036764,O013348,P0069,1,86.28,15
I0036765,O000654,P0027,1,348.18,0
I0036766,O017163,P0013,1,227.37,0
I0036767,O010866,P0115,1,188.54,8
I0036768,O000670,P0092,2,177.8,15
I0036769,O008402,P0261,2,249.98,8
I0036770,O011134,P0026,1,162.91,3
I0036771,O004619,P0135,1,139.13,0
I0036772,O009102,P0251,3,383.39,8
I0036773,O014212,P0052,1,108.22,3
I0036774,O001923,P0199,1,198.7,0
I0036775,O004068,P0064,1,188.44,0
I0036776,O015507,P0436,1,84.69,15
I0036777,O011498,P0471,1,383.31,0
I0036778,O010575,P0029,2,135.48,0
I0036779,O010613,P0340,2,170.95,3
I0036780,O002487,P0442,1,324.56,3
I0036781,O018552,P0497,1,174.25,0
I0036782,O003576,P0221,3,369.42,8
I0036783,O004520,P0226,4,449.61,8
I0036784,O005386,P0063,1,109.15,0
I0036785,O016062,P0356,4,380.69,8
I0036786,O019535,P0265,1,367.63,0
I0036787,O007929,P0422,1,209.48,3
I0036788,O013509,P0164,1,108.05,3
I0036789,O008754,P0135,1,139.13,8
I0036790,O019151,P0138,1,388.37,8
I0036791,O011207,P0041,2,176.33,0
I0036792,O005426,P0200,1,217.35,15
I0036793,O007684,P0478,1,241.63,3
I0036794,O014937,P0284,1,165.77,0
I0036795,O006200,P0080,1,155.59,0
I0036796,O010476,P0322,1,206.72,15
I0036797,O000998,P0371,2,393.61,0
I0036798,O013605,P0242,1,153.07,8
I0036799,O014817,P0376,1,214.78,0
I0036800,O006975,P0079,2,167.68,3
I0036801,O015011,P0469,1,86.82,0
I0036802,O004968,P0459,3,385.86,0
I0036803,O001869,P0078,1,142.02,3
I0036804,O007792,P0340,1,170.95,3
I0036805,O015706,P0197,2,122.9,3
I0036806,O017811,P0220,1,218.82,0
I0036807,O007899,P0315,1,293.23,0
I0036808,O010142,P0409,1,257.64,0
I0036809,O008660,P0116,1,475.17,0
I0036810,O007481,P0057,2,187.55,0
I0036811,O016304,P0481,2,79.42,15
I0036812,O012379,P0165,1,246.0,0
I0036813,O017377,P0282,2,55.45,0
I0036814,O009461,P0375,1,167.15,8
I0036815,O014204,P0298,1,163.52,0
I0036816,O012333,P0223,1,251.22,3
I0036817,O018428,P0295,3,312.16,0
I0036818,O011674,P0463,1,263.26,8
I0036819,O000955,P0125,1,264.98,0
I0036820,O011574,P0393,1,149.56,3
I0036821,O000614,P0211,1,209.34,8
I0036822,O009246,P0005,2,176.21,0
I0036823,O011006,P0247,1,312.12,8
I0036824,O018709,P0438,1,247.17,0
I0036825,O010847,P0482,1,429.55,0
I0036826,O006119,P0088,3,390.32,0
I0036827,O010561,P0352,2,90.81,0
I0036828,O003107,P0482,1,429.55,0
I0036829,O002156,P0459,1,385.86,0
I0036830,O004026,P0229,1,65.45,3
I0036831,O000976,P0016,2,188.45,0
I0036832,O011589,P0435,2,120.72,8
I0036833,O010486,P0257,2,160.03,0
I0036834,O000720,P0331,1,373.2,0
I0036835,O006734,P0148,3,434.8,0
I0036836,O005510,P0012,1,295.57,0
I0036837,O001610,P0215,1,238.92,3
I0036838,O017405,P0480,1,431.95,0
I0036839,O002644,P0453,1,137.9,0
I0036840,O002166,P0466,1,246.51,8
I0036841,O009146,P0247,2,312.12,8
I0036842,O006781,P0361,1,333.06,0
I0036843,O017472,P0320,1,368.8,0
